,geography,cause_of_death,gender,age_desc,age_code,measure,time_format,unit,time,obs_value,age_type
252,North East,W54 Bitten or struck by dog,Female,Aged 5 to 9,3,Deaths,Annual,Persons,2023,0,child
253,North East,W54 Bitten or struck by dog,Female,Aged 10-14,4,Deaths,Annual,Persons,2013,0,child
254,North East,W54 Bitten or struck by dog,Female,Aged 10-14,4,Deaths,Annual,Persons,2014,0,child
255,North East,W54 Bitten or struck by dog,Female,Aged 10-14,4,Deaths,Annual,Persons,2015,0,child
256,North East,W54 Bitten or struck by dog,Female,Aged 10-14,4,Deaths,Annual,Persons,2016,0,child
257,North East,W54 Bitten or struck by dog,Female,Aged 10-14,4,Deaths,Annual,Persons,2017,0,child
258,North East,W54 Bitten or struck by dog,Female,Aged 10-14,4,Deaths,Annual,Persons,2018,0,child
259,North East,W54 Bitten or struck by dog,Female,Aged 10-14,4,Deaths,Annual,Persons,2019,0,child
260,North East,W54 Bitten or struck by dog,Female,Aged 10-14,4,Deaths,Annual,Persons,2020,0,child
261,North East,W54 Bitten or struck by dog,Female,Aged 10-14,4,Deaths,Annual,Persons,2021,0,child
262,North East,W54 Bitten or struck by dog,Female,Aged 10-14,4,Deaths,Annual,Persons,2022,0,child
263,North East,W54 Bitten or struck by dog,Female,Aged 10-14,4,Deaths,Annual,Persons,2023,0,child
264,North East,W54 Bitten or struck by dog,Female,Aged 15-19,5,Deaths,Annual,Persons,2013,0,child
265,North East,W54 Bitten or struck by dog,Female,Aged 15-19,5,Deaths,Annual,Persons,2014,0,child
266,North East,W54 Bitten or struck by dog,Female,Aged 15-19,5,Deaths,Annual,Persons,2015,0,child
267,North East,W54 Bitten or struck by dog,Female,Aged 15-19,5,Deaths,Annual,Persons,2016,0,child
268,North East,W54 Bitten or struck by dog,Female,Aged 15-19,5,Deaths,Annual,Persons,2017,0,child
269,North East,W54 Bitten or struck by dog,Female,Aged 15-19,5,Deaths,Annual,Persons,2018,0,child
270,North East,W54 Bitten or struck by dog,Female,Aged 15-19,5,Deaths,Annual,Persons,2019,0,child
271,North East,W54 Bitten or struck by dog,Female,Aged 15-19,5,Deaths,Annual,Persons,2020,0,child
272,North East,W54 Bitten or struck by dog,Female,Aged 15-19,5,Deaths,Annual,Persons,2021,0,child
273,North East,W54 Bitten or struck by dog,Female,Aged 15-19,5,Deaths,Annual,Persons,2022,0,child
274,North East,W54 Bitten or struck by dog,Female,Aged 15-19,5,Deaths,Annual,Persons,2023,0,child
275,North East,W54 Bitten or struck by dog,Female,Aged 20-24,6,Deaths,Annual,Persons,2013,0,adult
276,North East,W54 Bitten or struck by dog,Female,Aged 20-24,6,Deaths,Annual,Persons,2014,0,adult
277,North East,W54 Bitten or struck by dog,Female,Aged 20-24,6,Deaths,Annual,Persons,2015,0,adult
278,North East,W54 Bitten or struck by dog,Female,Aged 20-24,6,Deaths,Annual,Persons,2016,0,adult
279,North East,W54 Bitten or struck by dog,Female,Aged 20-24,6,Deaths,Annual,Persons,2017,0,adult
280,North East,W54 Bitten or struck by dog,Female,Aged 20-24,6,Deaths,Annual,Persons,2018,0,adult
281,North East,W54 Bitten or struck by dog,Female,Aged 20-24,6,Deaths,Annual,Persons,2019,0,adult
282,North East,W54 Bitten or struck by dog,Female,Aged 20-24,6,Deaths,Annual,Persons,2020,0,adult
283,North East,W54 Bitten or struck by dog,Female,Aged 20-24,6,Deaths,Annual,Persons,2021,0,adult
284,North East,W54 Bitten or struck by dog,Female,Aged 20-24,6,Deaths,Annual,Persons,2022,0,adult
285,North East,W54 Bitten or struck by dog,Female,Aged 20-24,6,Deaths,Annual,Persons,2023,0,adult
286,North East,W54 Bitten or struck by dog,Female,Aged 25-29,7,Deaths,Annual,Persons,2013,0,adult
287,North East,W54 Bitten or struck by dog,Female,Aged 25-29,7,Deaths,Annual,Persons,2014,0,adult
288,North East,W54 Bitten or struck by dog,Female,Aged 25-29,7,Deaths,Annual,Persons,2015,0,adult
289,North East,W54 Bitten or struck by dog,Female,Aged 25-29,7,Deaths,Annual,Persons,2016,0,adult
290,North East,W54 Bitten or struck by dog,Female,Aged 25-29,7,Deaths,Annual,Persons,2017,0,adult
291,North East,W54 Bitten or struck by dog,Female,Aged 25-29,7,Deaths,Annual,Persons,2018,0,adult
292,North East,W54 Bitten or struck by dog,Female,Aged 25-29,7,Deaths,Annual,Persons,2019,0,adult
293,North East,W54 Bitten or struck by dog,Female,Aged 25-29,7,Deaths,Annual,Persons,2020,0,adult
294,North East,W54 Bitten or struck by dog,Female,Aged 25-29,7,Deaths,Annual,Persons,2021,0,adult
295,North East,W54 Bitten or struck by dog,Female,Aged 25-29,7,Deaths,Annual,Persons,2022,0,adult
296,North East,W54 Bitten or struck by dog,Female,Aged 25-29,7,Deaths,Annual,Persons,2023,0,adult
297,North East,W54 Bitten or struck by dog,Female,Aged 30-34,8,Deaths,Annual,Persons,2013,0,adult
298,North East,W54 Bitten or struck by dog,Female,Aged 30-34,8,Deaths,Annual,Persons,2014,0,adult
299,North East,W54 Bitten or struck by dog,Female,Aged 30-34,8,Deaths,Annual,Persons,2015,0,adult
300,North East,W54 Bitten or struck by dog,Female,Aged 30-34,8,Deaths,Annual,Persons,2016,0,adult
301,North East,W54 Bitten or struck by dog,Female,Aged 30-34,8,Deaths,Annual,Persons,2017,0,adult
302,North East,W54 Bitten or struck by dog,Female,Aged 30-34,8,Deaths,Annual,Persons,2018,0,adult
303,North East,W54 Bitten or struck by dog,Female,Aged 30-34,8,Deaths,Annual,Persons,2019,0,adult
304,North East,W54 Bitten or struck by dog,Female,Aged 30-34,8,Deaths,Annual,Persons,2020,0,adult
305,North East,W54 Bitten or struck by dog,Female,Aged 30-34,8,Deaths,Annual,Persons,2021,0,adult
306,North East,W54 Bitten or struck by dog,Female,Aged 30-34,8,Deaths,Annual,Persons,2022,0,adult
307,North East,W54 Bitten or struck by dog,Female,Aged 30-34,8,Deaths,Annual,Persons,2023,0,adult
308,North East,W54 Bitten or struck by dog,Female,Aged 35-39,9,Deaths,Annual,Persons,2013,0,adult
309,North East,W54 Bitten or struck by dog,Female,Aged 35-39,9,Deaths,Annual,Persons,2014,0,adult
310,North East,W54 Bitten or struck by dog,Female,Aged 35-39,9,Deaths,Annual,Persons,2015,0,adult
311,North East,W54 Bitten or struck by dog,Female,Aged 35-39,9,Deaths,Annual,Persons,2016,0,adult
312,North East,W54 Bitten or struck by dog,Female,Aged 35-39,9,Deaths,Annual,Persons,2017,0,adult
313,North East,W54 Bitten or struck by dog,Female,Aged 35-39,9,Deaths,Annual,Persons,2018,0,adult
314,North East,W54 Bitten or struck by dog,Female,Aged 35-39,9,Deaths,Annual,Persons,2019,0,adult
315,North East,W54 Bitten or struck by dog,Female,Aged 35-39,9,Deaths,Annual,Persons,2020,0,adult
316,North East,W54 Bitten or struck by dog,Female,Aged 35-39,9,Deaths,Annual,Persons,2021,0,adult
317,North East,W54 Bitten or struck by dog,Female,Aged 35-39,9,Deaths,Annual,Persons,2022,0,adult
318,North East,W54 Bitten or struck by dog,Female,Aged 35-39,9,Deaths,Annual,Persons,2023,0,adult
319,North East,W54 Bitten or struck by dog,Female,Aged 40-44,10,Deaths,Annual,Persons,2013,0,adult
320,North East,W54 Bitten or struck by dog,Female,Aged 40-44,10,Deaths,Annual,Persons,2014,0,adult
321,North East,W54 Bitten or struck by dog,Female,Aged 40-44,10,Deaths,Annual,Persons,2015,0,adult
322,North East,W54 Bitten or struck by dog,Female,Aged 40-44,10,Deaths,Annual,Persons,2016,0,adult
323,North East,W54 Bitten or struck by dog,Female,Aged 40-44,10,Deaths,Annual,Persons,2017,0,adult
324,North East,W54 Bitten or struck by dog,Female,Aged 40-44,10,Deaths,Annual,Persons,2018,0,adult
325,North East,W54 Bitten or struck by dog,Female,Aged 40-44,10,Deaths,Annual,Persons,2019,0,adult
326,North East,W54 Bitten or struck by dog,Female,Aged 40-44,10,Deaths,Annual,Persons,2020,0,adult
327,North East,W54 Bitten or struck by dog,Female,Aged 40-44,10,Deaths,Annual,Persons,2021,0,adult
328,North East,W54 Bitten or struck by dog,Female,Aged 40-44,10,Deaths,Annual,Persons,2022,0,adult
329,North East,W54 Bitten or struck by dog,Female,Aged 40-44,10,Deaths,Annual,Persons,2023,0,adult
330,North East,W54 Bitten or struck by dog,Female,Aged 45-49,11,Deaths,Annual,Persons,2013,0,adult
331,North East,W54 Bitten or struck by dog,Female,Aged 45-49,11,Deaths,Annual,Persons,2014,0,adult
332,North East,W54 Bitten or struck by dog,Female,Aged 45-49,11,Deaths,Annual,Persons,2015,0,adult
333,North East,W54 Bitten or struck by dog,Female,Aged 45-49,11,Deaths,Annual,Persons,2016,0,adult
334,North East,W54 Bitten or struck by dog,Female,Aged 45-49,11,Deaths,Annual,Persons,2017,0,adult
335,North East,W54 Bitten or struck by dog,Female,Aged 45-49,11,Deaths,Annual,Persons,2018,0,adult
336,North East,W54 Bitten or struck by dog,Female,Aged 45-49,11,Deaths,Annual,Persons,2019,0,adult
337,North East,W54 Bitten or struck by dog,Female,Aged 45-49,11,Deaths,Annual,Persons,2020,0,adult
338,North East,W54 Bitten or struck by dog,Female,Aged 45-49,11,Deaths,Annual,Persons,2021,0,adult
339,North East,W54 Bitten or struck by dog,Female,Aged 45-49,11,Deaths,Annual,Persons,2022,0,adult
340,North East,W54 Bitten or struck by dog,Female,Aged 45-49,11,Deaths,Annual,Persons,2023,0,adult
341,North East,W54 Bitten or struck by dog,Female,Aged 50-54,12,Deaths,Annual,Persons,2013,0,adult
342,North East,W54 Bitten or struck by dog,Female,Aged 50-54,12,Deaths,Annual,Persons,2014,0,adult
343,North East,W54 Bitten or struck by dog,Female,Aged 50-54,12,Deaths,Annual,Persons,2015,0,adult
344,North East,W54 Bitten or struck by dog,Female,Aged 50-54,12,Deaths,Annual,Persons,2016,0,adult
345,North East,W54 Bitten or struck by dog,Female,Aged 50-54,12,Deaths,Annual,Persons,2017,0,adult
346,North East,W54 Bitten or struck by dog,Female,Aged 50-54,12,Deaths,Annual,Persons,2018,0,adult
347,North East,W54 Bitten or struck by dog,Female,Aged 50-54,12,Deaths,Annual,Persons,2019,0,adult
348,North East,W54 Bitten or struck by dog,Female,Aged 50-54,12,Deaths,Annual,Persons,2020,0,adult
349,North East,W54 Bitten or struck by dog,Female,Aged 50-54,12,Deaths,Annual,Persons,2021,0,adult
350,North East,W54 Bitten or struck by dog,Female,Aged 50-54,12,Deaths,Annual,Persons,2022,0,adult
351,North East,W54 Bitten or struck by dog,Female,Aged 50-54,12,Deaths,Annual,Persons,2023,0,adult
352,North East,W54 Bitten or struck by dog,Female,Aged 55-59,13,Deaths,Annual,Persons,2013,0,adult
353,North East,W54 Bitten or struck by dog,Female,Aged 55-59,13,Deaths,Annual,Persons,2014,0,adult
354,North East,W54 Bitten or struck by dog,Female,Aged 55-59,13,Deaths,Annual,Persons,2015,0,adult
355,North East,W54 Bitten or struck by dog,Female,Aged 55-59,13,Deaths,Annual,Persons,2016,0,adult
356,North East,W54 Bitten or struck by dog,Female,Aged 55-59,13,Deaths,Annual,Persons,2017,0,adult
357,North East,W54 Bitten or struck by dog,Female,Aged 55-59,13,Deaths,Annual,Persons,2018,0,adult
358,North East,W54 Bitten or struck by dog,Female,Aged 55-59,13,Deaths,Annual,Persons,2019,0,adult
359,North East,W54 Bitten or struck by dog,Female,Aged 55-59,13,Deaths,Annual,Persons,2020,0,adult
360,North East,W54 Bitten or struck by dog,Female,Aged 55-59,13,Deaths,Annual,Persons,2021,0,adult
361,North East,W54 Bitten or struck by dog,Female,Aged 55-59,13,Deaths,Annual,Persons,2022,0,adult
362,North East,W54 Bitten or struck by dog,Female,Aged 55-59,13,Deaths,Annual,Persons,2023,0,adult
363,North East,W54 Bitten or struck by dog,Female,Aged 60-64,14,Deaths,Annual,Persons,2013,0,adult
364,North East,W54 Bitten or struck by dog,Female,Aged 60-64,14,Deaths,Annual,Persons,2014,0,adult
365,North East,W54 Bitten or struck by dog,Female,Aged 60-64,14,Deaths,Annual,Persons,2015,0,adult
366,North East,W54 Bitten or struck by dog,Female,Aged 60-64,14,Deaths,Annual,Persons,2016,0,adult
367,North East,W54 Bitten or struck by dog,Female,Aged 60-64,14,Deaths,Annual,Persons,2017,0,adult
368,North East,W54 Bitten or struck by dog,Female,Aged 60-64,14,Deaths,Annual,Persons,2018,0,adult
369,North East,W54 Bitten or struck by dog,Female,Aged 60-64,14,Deaths,Annual,Persons,2019,0,adult
370,North East,W54 Bitten or struck by dog,Female,Aged 60-64,14,Deaths,Annual,Persons,2020,0,adult
371,North East,W54 Bitten or struck by dog,Female,Aged 60-64,14,Deaths,Annual,Persons,2021,0,adult
372,North East,W54 Bitten or struck by dog,Female,Aged 60-64,14,Deaths,Annual,Persons,2022,0,adult
373,North East,W54 Bitten or struck by dog,Female,Aged 60-64,14,Deaths,Annual,Persons,2023,0,adult
374,North East,W54 Bitten or struck by dog,Female,Aged 65-69,15,Deaths,Annual,Persons,2013,0,adult
375,North East,W54 Bitten or struck by dog,Female,Aged 65-69,15,Deaths,Annual,Persons,2014,0,adult
376,North East,W54 Bitten or struck by dog,Female,Aged 65-69,15,Deaths,Annual,Persons,2015,0,adult
377,North East,W54 Bitten or struck by dog,Female,Aged 65-69,15,Deaths,Annual,Persons,2016,0,adult
378,North East,W54 Bitten or struck by dog,Female,Aged 65-69,15,Deaths,Annual,Persons,2017,0,adult
379,North East,W54 Bitten or struck by dog,Female,Aged 65-69,15,Deaths,Annual,Persons,2018,0,adult
380,North East,W54 Bitten or struck by dog,Female,Aged 65-69,15,Deaths,Annual,Persons,2019,0,adult
381,North East,W54 Bitten or struck by dog,Female,Aged 65-69,15,Deaths,Annual,Persons,2020,0,adult
382,North East,W54 Bitten or struck by dog,Female,Aged 65-69,15,Deaths,Annual,Persons,2021,0,adult
383,North East,W54 Bitten or struck by dog,Female,Aged 65-69,15,Deaths,Annual,Persons,2022,0,adult
384,North East,W54 Bitten or struck by dog,Female,Aged 65-69,15,Deaths,Annual,Persons,2023,0,adult
385,North East,W54 Bitten or struck by dog,Female,Aged 70-74,16,Deaths,Annual,Persons,2013,0,adult
386,North East,W54 Bitten or struck by dog,Female,Aged 70-74,16,Deaths,Annual,Persons,2014,0,adult
387,North East,W54 Bitten or struck by dog,Female,Aged 70-74,16,Deaths,Annual,Persons,2015,0,adult
388,North East,W54 Bitten or struck by dog,Female,Aged 70-74,16,Deaths,Annual,Persons,2016,0,adult
389,North East,W54 Bitten or struck by dog,Female,Aged 70-74,16,Deaths,Annual,Persons,2017,0,adult
390,North East,W54 Bitten or struck by dog,Female,Aged 70-74,16,Deaths,Annual,Persons,2018,0,adult
391,North East,W54 Bitten or struck by dog,Female,Aged 70-74,16,Deaths,Annual,Persons,2019,0,adult
392,North East,W54 Bitten or struck by dog,Female,Aged 70-74,16,Deaths,Annual,Persons,2020,0,adult
393,North East,W54 Bitten or struck by dog,Female,Aged 70-74,16,Deaths,Annual,Persons,2021,0,adult
394,North East,W54 Bitten or struck by dog,Female,Aged 70-74,16,Deaths,Annual,Persons,2022,0,adult
395,North East,W54 Bitten or struck by dog,Female,Aged 70-74,16,Deaths,Annual,Persons,2023,0,adult
396,North East,W54 Bitten or struck by dog,Female,Aged 75-79,17,Deaths,Annual,Persons,2013,0,adult
397,North East,W54 Bitten or struck by dog,Female,Aged 75-79,17,Deaths,Annual,Persons,2014,0,adult
398,North East,W54 Bitten or struck by dog,Female,Aged 75-79,17,Deaths,Annual,Persons,2015,0,adult
399,North East,W54 Bitten or struck by dog,Female,Aged 75-79,17,Deaths,Annual,Persons,2016,0,adult
400,North East,W54 Bitten or struck by dog,Female,Aged 75-79,17,Deaths,Annual,Persons,2017,0,adult
401,North East,W54 Bitten or struck by dog,Female,Aged 75-79,17,Deaths,Annual,Persons,2018,0,adult
402,North East,W54 Bitten or struck by dog,Female,Aged 75-79,17,Deaths,Annual,Persons,2019,0,adult
403,North East,W54 Bitten or struck by dog,Female,Aged 75-79,17,Deaths,Annual,Persons,2020,0,adult
404,North East,W54 Bitten or struck by dog,Female,Aged 75-79,17,Deaths,Annual,Persons,2021,0,adult
405,North East,W54 Bitten or struck by dog,Female,Aged 75-79,17,Deaths,Annual,Persons,2022,0,adult
406,North East,W54 Bitten or struck by dog,Female,Aged 75-79,17,Deaths,Annual,Persons,2023,0,adult
407,North East,W54 Bitten or struck by dog,Female,Aged 80-84,18,Deaths,Annual,Persons,2013,0,adult
408,North East,W54 Bitten or struck by dog,Female,Aged 80-84,18,Deaths,Annual,Persons,2014,0,adult
409,North East,W54 Bitten or struck by dog,Female,Aged 80-84,18,Deaths,Annual,Persons,2015,0,adult
410,North East,W54 Bitten or struck by dog,Female,Aged 80-84,18,Deaths,Annual,Persons,2016,0,adult
411,North East,W54 Bitten or struck by dog,Female,Aged 80-84,18,Deaths,Annual,Persons,2017,0,adult
412,North East,W54 Bitten or struck by dog,Female,Aged 80-84,18,Deaths,Annual,Persons,2018,0,adult
413,North East,W54 Bitten or struck by dog,Female,Aged 80-84,18,Deaths,Annual,Persons,2019,0,adult
414,North East,W54 Bitten or struck by dog,Female,Aged 80-84,18,Deaths,Annual,Persons,2020,0,adult
415,North East,W54 Bitten or struck by dog,Female,Aged 80-84,18,Deaths,Annual,Persons,2021,0,adult
416,North East,W54 Bitten or struck by dog,Female,Aged 80-84,18,Deaths,Annual,Persons,2022,0,adult
417,North East,W54 Bitten or struck by dog,Female,Aged 80-84,18,Deaths,Annual,Persons,2023,0,adult
418,North East,W54 Bitten or struck by dog,Female,Aged 85-89,19,Deaths,Annual,Persons,2013,0,adult
419,North East,W54 Bitten or struck by dog,Female,Aged 85-89,19,Deaths,Annual,Persons,2014,0,adult
420,North East,W54 Bitten or struck by dog,Female,Aged 85-89,19,Deaths,Annual,Persons,2015,0,adult
421,North East,W54 Bitten or struck by dog,Female,Aged 85-89,19,Deaths,Annual,Persons,2016,0,adult
422,North East,W54 Bitten or struck by dog,Female,Aged 85-89,19,Deaths,Annual,Persons,2017,0,adult
423,North East,W54 Bitten or struck by dog,Female,Aged 85-89,19,Deaths,Annual,Persons,2018,0,adult
424,North East,W54 Bitten or struck by dog,Female,Aged 85-89,19,Deaths,Annual,Persons,2019,0,adult
425,North East,W54 Bitten or struck by dog,Female,Aged 85-89,19,Deaths,Annual,Persons,2020,0,adult
426,North East,W54 Bitten or struck by dog,Female,Aged 85-89,19,Deaths,Annual,Persons,2021,0,adult
427,North East,W54 Bitten or struck by dog,Female,Aged 85-89,19,Deaths,Annual,Persons,2022,0,adult
428,North East,W54 Bitten or struck by dog,Female,Aged 85-89,19,Deaths,Annual,Persons,2023,0,adult
429,North East,W54 Bitten or struck by dog,Female,Aged 90 and over,20,Deaths,Annual,Persons,2013,0,adult
430,North East,W54 Bitten or struck by dog,Female,Aged 90 and over,20,Deaths,Annual,Persons,2014,0,adult
431,North East,W54 Bitten or struck by dog,Female,Aged 90 and over,20,Deaths,Annual,Persons,2015,0,adult
432,North East,W54 Bitten or struck by dog,Female,Aged 90 and over,20,Deaths,Annual,Persons,2016,0,adult
433,North East,W54 Bitten or struck by dog,Female,Aged 90 and over,20,Deaths,Annual,Persons,2017,0,adult
434,North East,W54 Bitten or struck by dog,Female,Aged 90 and over,20,Deaths,Annual,Persons,2018,0,adult
435,North East,W54 Bitten or struck by dog,Female,Aged 90 and over,20,Deaths,Annual,Persons,2019,0,adult
436,North East,W54 Bitten or struck by dog,Female,Aged 90 and over,20,Deaths,Annual,Persons,2020,0,adult
437,North East,W54 Bitten or struck by dog,Female,Aged 90 and over,20,Deaths,Annual,Persons,2021,0,adult
438,North East,W54 Bitten or struck by dog,Female,Aged 90 and over,20,Deaths,Annual,Persons,2022,0,adult
439,North East,W54 Bitten or struck by dog,Female,Aged 90 and over,20,Deaths,Annual,Persons,2023,0,adult
440,North West,W54 Bitten or struck by dog,Male,Aged under 1,1,Deaths,Annual,Persons,2013,0,child
441,North West,W54 Bitten or struck by dog,Male,Aged under 1,1,Deaths,Annual,Persons,2014,0,child
442,North West,W54 Bitten or struck by dog,Male,Aged under 1,1,Deaths,Annual,Persons,2015,0,child
443,North West,W54 Bitten or struck by dog,Male,Aged under 1,1,Deaths,Annual,Persons,2016,0,child
444,North West,W54 Bitten or struck by dog,Male,Aged under 1,1,Deaths,Annual,Persons,2017,0,child
445,North West,W54 Bitten or struck by dog,Male,Aged under 1,1,Deaths,Annual,Persons,2018,0,child
446,North West,W54 Bitten or struck by dog,Male,Aged under 1,1,Deaths,Annual,Persons,2019,0,child
447,North West,W54 Bitten or struck by dog,Male,Aged under 1,1,Deaths,Annual,Persons,2020,0,child
448,North West,W54 Bitten or struck by dog,Male,Aged under 1,1,Deaths,Annual,Persons,2021,0,child
449,North West,W54 Bitten or struck by dog,Male,Aged under 1,1,Deaths,Annual,Persons,2022,0,child
450,North West,W54 Bitten or struck by dog,Male,Aged under 1,1,Deaths,Annual,Persons,2023,0,child
451,North West,W54 Bitten or struck by dog,Male,Aged 1 to 4,2,Deaths,Annual,Persons,2013,0,child
452,North West,W54 Bitten or struck by dog,Male,Aged 1 to 4,2,Deaths,Annual,Persons,2014,0,child
453,North West,W54 Bitten or struck by dog,Male,Aged 1 to 4,2,Deaths,Annual,Persons,2015,0,child
454,North West,W54 Bitten or struck by dog,Male,Aged 1 to 4,2,Deaths,Annual,Persons,2016,0,child
455,North West,W54 Bitten or struck by dog,Male,Aged 1 to 4,2,Deaths,Annual,Persons,2017,0,child
456,North West,W54 Bitten or struck by dog,Male,Aged 1 to 4,2,Deaths,Annual,Persons,2018,0,child
457,North West,W54 Bitten or struck by dog,Male,Aged 1 to 4,2,Deaths,Annual,Persons,2019,0,child
458,North West,W54 Bitten or struck by dog,Male,Aged 1 to 4,2,Deaths,Annual,Persons,2020,0,child
459,North West,W54 Bitten or struck by dog,Male,Aged 1 to 4,2,Deaths,Annual,Persons,2021,0,child
